gvkey,fyear,datadate,at,isin,conm,fic,sic
272746,2019,20191231,9793.0000,FI0009013296,NESTE OYJ,FIN,5172
272788,2019,20191231,107245.3120,TH0834010009,GLOW ENERGY PCL,THA,4991
272817,2019,20191231,152199.5040,AT0000606306,RAIFFEISEN INTL BANK HLDG AG,AUT,6020
272835,2019,20200531,1299.7000,GB00B06QFB75,IG GROUP HLDGS PLC,GBR,6200
272847,2019,20190630,4193.2000,AU000000CWY3,CLEANAWAY WASTE MGMT LTD,AUS,4950
272961,2019,20191031,14294.8000,GB00BJ1F4N75,MICRO FOCUS INTL PLC,GBR,7372
273005,2019,20191231,46558.0000,SE0011205194,WIHLBORGS FASTIGHETER AB,SWE,6531
273011,2019,20190630,1438.4130,AU000000DMP0,DOMINOS PIZZA ENTERPRISES LT,AUS,5812
273052,2019,20191231,1309.1670,NL0013332471,TOMTOM NV,NLD,3812
273092,2019,20191231,1206.2000,GB00B0744359,ESSENTRA PLC,GBR,3081
273131,2019,20190630,2453.6000,AU000000CHC0,CHARTER HALL GROUP,AUS,6798
273168,2019,20191231,4790.1000,GB00B09LSH68,INMARSAT PLC,GBR,4899
273209,2019,20191231,12207.9720,TW0008105008,GIANTPLUS TECHNOLOGY CO LTD,TWN,3679
273222,2019,20191231,3450.7750,CH0011108872,MOBIMO HOLDING AG,CHE,6500
273304,2019,20191231,1626.3880,IT0003073266,PIAGGIO & C SPA,ITA,3751
273407,2019,20190630,16993.6000,AU000000VCX7,VICINITY CENTRES,AUS,6798
273436,2019,20200331,2578321.6370,INE528G01035,YES BANK LTD,IND,6020
273459,2019,20191231,427326.3180,CNE100000569,GUANGZHOU R&F PROPERTIES,CHN,6552
273462,2019,20200331,3072286.0470,INE095A01012,INDUSIND BANK(INDIA),IND,6020
273518,2019,20191231,3893691.6060,KR7068270008,CELLTRION INC,KOR,2836
273612,2019,20200331,9051.3730,SG1S03926213,MAPLETREE LOGISTICS TRUST,SGP,6798
273661,2019,20191231,1518.2830,GB00B0D5V538,RAVEN PROPERTY GROUP LTD,GBR,6500
273716,2019,20191231,2012867.0000,RU000A0DKVS5,NOVATEK JSC,RUS,1311
273759,2019,20190831,1475.0000,IM00BH3JLY32,RDI REIT PLC,IMN,6798
273767,2019,20191231,34207.2920,KYG2953R1149,AAC TECHNOLOGIES HLDG INC,CYM,3651
273813,2019,20200331,85690.6000,INE043D01016,IDFC LTD,IND,6159
273826,2019,20191231,369764.3460,TW0003481008,INNOLUX CORP,TWN,3679
273961,2019,20200229,5996887.0000,JP3422950000,SEVEN & I HOLDINGS CO LTD,JPN,5400
274107,2019,20191231,176197.3730,LK0348N00009,DIALOG AXIATA PLC,LKA,4812
274143,2019,20191231,433.1000,GI000A0F6407,888 HOLDINGS,GIB,7990
274164,2019,20191231,9681.1810,BMG211591018,CHINA YURUN FOOD GROUP LTD,BMU,2011
274195,2019,20191231,161423.9030,KYG216771363,CHINA STATE CONSTRUCTION,CYM,1520
274245,2019,20191231,6066.0000,GB00B0HZPV38,KAZ MINERALS PLC,GBR,1000
274262,2019,20191231,2455.5620,FR0010241638,MERCIALYS,FRA,6798
274282,2019,20191231,59059.0000,DK0060636678,TRYG AS,DNK,6331
274337,2019,20191231,33148.0420,SA000A0ETHT1,ALMARAI CO,SAU,2020
274373,2019,20191231,50061.0000,DK0060542181,ISS A/S,DNK,8744
274432,2019,20191231,14113.9160,KYG521051063,JU TENG INTL HLDGS LTD,CYM,3089
274455,2019,20191231,230346.8200,TW0003702007,WPG HOLDINGS,TWN,5065
274476,2019,20191231,4641.0680,KYG450481083,HENGDELI HOLDINGS LTD,CYM,5944
274493,2019,20191130,305.0820,GB00B0KM9T71,STHREE,GBR,7361
274500,2019,20191231,578511.0000,JP3322930003,SUMCO CORP,JPN,3674
274505,2019,20191231,14617.7030,KYG5636C1078,LONKING HOLDINGS LTD,CYM,3531
274578,2019,20200331,207619.0000,HK0823032773,LINK REAL ESTATE INVT TRUST,HKG,6798
274626,2019,20191231,15546.0000,KYG693701156,PARKSON RETAIL GROUP LTD,CYM,5311
274676,2019,20191231,6184.1850,TW0003504007,YOUNG OPTICS INC,TWN,3827
274696,2019,20191231,23642.6750,KYG6145U1094,MINTH GROUP LTD,CYM,3714
274720,2019,20191231,272000.0000,CNE100000312,DONGFENG MOTOR GROUP CO,CHN,3711
274729,2019,20191231,98927.0000,SE0000652216,ICA GRUPPEN AB,SWE,6799
274753,2019,20190930,1737.2000,GB00B0N8QD54,BRITVIC PLC,GBR,2086
274764,2019,20191231,421506147.0000,KR7086790003,HANA FINANCIAL HOLDINGS,KOR,6020
274774,2019,20191231,3052.7000,BMG5361W1047,LANCASHIRE HLDGS,BMU,6331
274820,2019,20200331,14284.8000,AU000000AST5,AUSNET SERVICES,AUS,4911
274833,2019,20191231,452514.3900,TH1074010006,PTT GLOBAL CHEMICAL PCL,THA,2821
274890,2019,20191231,4682.8000,GB00B1VNSX38,DRAX GROUP,GBR,4991
274891,2019,20191231,20957.2050,AED000601016,DUBAI INVESTMENTS,ARE,6799
274927,2019,20191231,36425.4560,HK0405033157,YUEXIU REAL ESTATE INV TRUST,HKG,6798
275053,2019,20191231,965.0890,KW0EQ0400725,MABANEE CO,KWT,1500
275066,2019,20191231,7634.0810,OM0000003026,OMAN TELECOMMUNICATIONS CO,OMN,4810
275247,2019,20190630,1277.2590,AU000000IFN8,INFIGEN ENERGY,AUS,4911
275421,2019,20191231,33972615.7520,KR7023530009,LOTTE SHOPPING CO,KOR,5311
275525,2019,20191231,5209.6970,PHY2518H1143,FIRST GEN CORP,PHL,4991
275674,2019,20190630,80763.8690,BMG653181005,NINE DRAGONS PAPER HLDGS LTD,BMU,2600
275696,2019,20191231,12226.7860,NO0010345853,AKER BP ASA,NOR,1311
275802,2019,20191231,98.1460,GB00BGDT3G23,RIGHTMOVE PLC,GBR,7370
275848,2019,20190831,841236.4300,JP3046390005,DAIWA HOUSE REIT INV CORP,JPN,6798
275880,2019,20191231,22942.2710,KYG3958R1092,GOLDEN EAGLE RETAIL GROUP,CYM,5311
275893,2019,20191231,3097.7140,IM00B7S9G985,PLAYTECH PLC,IMN,7372
275910,2019,20190930,2259.6450,SG2C81967185,FRASERS COMMERCIAL TRUST,SGP,6798
275932,2019,20191231,1987.0800,DE000PAT1AG3,PATRIZIA AG,DEU,6500
276560,2019,20191231,7449.3630,SG1T22929874,KEPPEL REIT,SGP,6798
276585,2019,20191231,6491.0000,DE000WCH8881,WACKER CHEMIE AG,DEU,2821
277025,2019,20200331,70734.5000,INE176B01034,HAVELLS INDIA LTD,IND,3357
277043,2019,20191231,10977.0000,FR0010313833,ARKEMA,FRA,2800
277144,2019,20191231,8283.9700,FR0012789949,EUROPCAR MOBILITY GROUP S.A,FRA,7510
277426,2019,20191231,290.6000,NO0010112675,REC SILICON ASA,NOR,3674
277789,2019,20200430,994.7900,AT0000837307,ZUMTOBEL GROUP AG,AUT,3640
277812,2019,20191231,15542.6110,ES0171996087,GRIFOLS SA,ESP,2836
277833,2019,20191231,83679.1460,HK2778034606,CHAMPION REAL ESTATE INV TR,HKG,6798
277941,2019,20191231,41981.0000,SE0001662230,HUSQVARNA AB,SWE,3524
277971,2019,20191231,3563.9840,IT0000433307,SARAS RAFFINERIE SARDE SPA,ITA,2911
278100,2019,20191231,1743.8690,SG1T49930665,BANYAN TREE HOLDINGS LTD,SGP,7011
278135,2019,20191231,17735.1000,NO0010317811,NORWEGIAN PROPERTY AS,NOR,6510
278136,2019,20191231,1030.6000,FI0009014351,ORIOLA OYJ,FIN,5122
278142,2019,20191231,16793.0000,FR0010340141,GROUPE ADP,FRA,4581
278145,2019,20191231,3369.1000,BMG1738J1247,BW OFFSHORE LTD,BMU,1382
278268,2019,20190930,3610.8830,SG1T60930966,FRASERS CENTREPOINT TRUST,SGP,6798
278279,2019,20200331,817925.7810,INE774D01024,MAHINDRA & MAHINDRA FIN SRV,IND,6141
278298,2019,20191231,11422.0000,GB00BF8Q6K64,STANDARD LIFE ABERDEEN PLC,GBR,6200
278356,2019,20191231,12885.6800,ES0115056139,BOLSAS Y MERCADOS ESPANOLES,ESP,6200
278391,2019,20191231,40227.2150,ZAE000079711,JSE LIMITED,ZAF,6211
278546,2019,20190630,768.6690,AU000000EHL7,EMECO HOLDINGS LTD,AUS,7350
278644,2019,20191231,337092.1180,KYG4100M1050,GREENTOWN CHINA HOLDINGS,CYM,6552
278716,2019,20191231,17200.8280,TW0008110008,WALTON ADVANCED ENG INC,TWN,3674
278736,2019,20200331,373535.0000,INE669C01036,TECH MAHINDRA LTD,IND,7370
278785,2019,20190831,212.7000,GB00B17WCR61,SMITHS NEWS PLC,GBR,5190
278872,2019,20191231,1109.1930,TW0005209001,ADVANCED CONTROL & SYS INC,TWN,7373
278907,2019,20191231,1531.6850,TW0004716006,DAILY POLYMER CORP,TWN,2821
278971,2019,20191231,19636.6490,TW0005904007,POYA INTERNATIONAL CO LTD,TWN,5399
278974,2019,20191231,6293.2650,TW0006173008,PROSPERITY DIELECTRICS CO,TWN,3670
279003,2019,20191231,1076.6140,TW0005902001,TAIT MARKETING & DIST CO LTD,TWN,5140
279196,2019,20191231,3779.6310,TW0003152005,ADVANCED CERAMIC X CORP,TWN,3674
279318,2019,20191231,108416.0000,KYG811511131,SHUI ON LAND LTD,CYM,6552
279321,2019,20200331,1801273.0000,JP3762900003,NOMURA REAL ESTATE HLDGS INC,JPN,6552
279327,2019,20200331,8899.0000,GB00B19NLV48,EXPERIAN PLC,JEY,7370
279379,2019,20190630,1049.2000,GB00B132NW22,ASHMORE GROUP PLC,GBR,6282
279381,2019,20191231,16826.9830,AEE000701012,EMIRATE INTEGRATED TELECOM,ARE,4899
279445,2019,20190630,417.1000,GB00B1CKQ739,DUNELM GROUP PLC,GBR,5700
279448,2019,20191231,13770.0000,PTGAL0AM0009,GALP ENERGIA SGPS SA,PRT,2911
279449,2019,20200331,3886938.0000,JP3142500002,IDEMITSU KOSAN CO LTD,JPN,2911
281605,2019,20191231,274.6100,CH0108503795,MEYER BURGER TECHNOLOGY AG,CHE,3559
281743,2019,20191231,25803.1710,KYG5257K1076,KINGBOARD LAMINATES HLDGS,CYM,3672
281750,2019,20191231,3805.6530,SG1U25933169,CAPITALAND CHINA TRUST,SGP,6798
281756,2019,20191231,87541.0580,CNE1000002G3,CHINA COMMUNICATION SVCS,CHN,1700
281798,2019,20191231,2725.7850,KYG525741032,KINGDOM HOLDINGS LTD (HK),CYM,2200
282069,2019,20200331,110122.2600,INE671H01015,SOBHA LTD,IND,6552
282072,2019,20191231,21532.0000,HRINA0RA0007,INA-INDUSTRIJA NAFTE DD,HRV,2911
282121,2019,20191231,528907.9060,KR7093370005,FOOSUNG CO LTD,KOR,2800
282122,2019,20191231,13274.9230,TW0008131004,FORMOSA ADVANCED TECH CO LTD,TWN,3674
282231,2019,20191231,3899324.5600,COI13PA00014,EMPRESA DE TELECOM DE BOGOTA,COL,4810
282315,2019,20191231,28412.4510,BRSULACDAM12,SUL AMERICA SA,BRA,6300
282622,2019,20191231,19458.6110,KYG368441195,FUFENG GROUP LTD,CYM,2890
282660,2019,20191231,23991.2720,SA000A0KFKK0,SAHARA INTERNL PETROCHEMICAL,SAU,2860
282732,2019,20200331,12113.5260,BRSMTOACNOR3,SAO MARTINHO SA,BRA,2060
282805,2019,20191231,416.1200,VGG379591065,GEM DIAMONDS LTD,VGB,1400
282898,2019,20200430,3868.2000,GB00B1QH8P22,FRASERS GROUP PLC,GBR,5940
282930,2019,20200331,51566.0000,INE018I01017,MINDTREE LTD,IND,7370
282970,2019,20200331,2269196.0000,INE669E01016,VODAFONE IDEA LTD,IND,4812
283184,2019,20191231,9925.0000,IE00B1RR8406,SMURFIT KAPPA GROUP PLC,IRL,2631
283758,2019,20191231,12571.4360,BMG8162K1137,SIHUAN PHARM HLDG GP LTD,BMU,2834
284153,2019,20191231,41266.7230,AEA002001013,ALDAR PROPERTIES,ARE,6552
284165,2019,20191231,5029.3280,DE000A0LD2U1,ALSTRIA OFFICE AG,DEU,6798
284169,2019,20191231,18389.2870,HK1883037637,CITIC TELECOM INTL HLDGS LTD,HKG,4899
284408,2019,20191231,1907152.0000,KYG245241032,COUNTRY GARDEN HOLDINGS CO,CYM,6552
284521,2019,20191231,10486.0000,IT0004176001,PRYSMIAN SPA,ITA,3357
284523,2019,20191231,17986.0570,NO0010310956,SALMAR ASA,NOR,0900
284533,2019,20191231,12450.5000,GB00B15FWH70,CINEWORLD GROUP,GBR,7900
284617,2019,20191231,1234.8890,TW0003094009,DAVICOM SEMICONDUCTORS INC,TWN,3674
284632,2019,20190630,973.2000,GB00B1VZ0M25,HARGREAVES LANSDOWN PLC,GBR,6282
284636,2019,20191231,2196.6000,DE000WACK012,WACKER NEUSON SE,DEU,3531
284774,2019,20191231,15324.5030,CNE1000004B0,XINHUA WINSHARE PUBL & MEDIA,CHN,5190
284808,2019,20190630,4845.1320,AU000000WHC8,WHITEHAVEN COAL LTD,AUS,1220
284925,2019,20191231,1002.2750,TW0008201005,INVENTEC BESTA CO LTD,TWN,3579
284944,2019,20191130,2641.2390,DE000A0LD6E6,GERRESHEIMER GROUP,DEU,3220
285035,2019,20191231,30693.0710,KYG8586D1097,SUNNY OPTICAL TECH GROUP CO,CYM,3670
285169,2019,20191231,8540.0000,GB00B1CRLC47,MONDI PLC/LTD (GBR),GBR,2600
285179,2019,20191231,8558.1150,TW0004725007,TAIWAN PROSPERITY CHEM CORP,TWN,2860
285205,2019,20191231,39526056.6070,KR7096770003,SK INNOVATION CO LTD,KOR,2911
285208,2019,20191231,2485.3280,TW0003416004,WINMATE COMMUNICATION INC,TWN,3679
285221,2019,20190630,4117.8600,AU000000GOZ8,GROWTHPOINT PROPERTIES AUST,AUS,6798
285231,2019,20191231,214322.6790,KYG532241042,KWG GROUP HOLDINGS LTD,CYM,6552
285250,2019,20200331,572297.8700,INE271C01023,DLF LTD,IND,6552
285317,2019,20191231,5305.3050,PTREL0AM0008,REN-REDES ENERGETICAS NACIO,PRT,4931
285327,2019,20191231,1471.9560,NL0000888691,AMG ADVANCED METALLURGICAL,NLD,3310
285343,2019,20191231,1322.7000,GB00B1YKG049,INTERNATIONAL PERSONAL FIN,GBR,6141
285367,2019,20191231,410469.3570,PHY0005M1090,ABOITIZ POWER CORP,PHL,4911
285394,2019,20191231,48331.8560,TW0002049004,HIWIN TECHNOLOGIES CORP,TWN,3559
285433,2019,20190630,11797.5230,KYG650071098,NEW WORLD DEPT STORE CHINA,CYM,5311
285500,2019,20191231,1063.5520,IT0003492391,DIASORIN SPA,ITA,2835
285512,2019,20191231,9576.7490,BRMULTACNOR5,MULTIPLAN EMPREENDIMENTOS,BRA,6500
285513,2019,20191231,14686.3230,BRMRVEACNOR2,MRV ENGENHARIA E PARTICIPA,BRA,6500
285515,2019,20191231,11170.9760,KYG211081248,CHINA MEDICAL SYSTEM HLDG,CYM,2834
285545,2019,20191231,24858.8480,KYG2112D1051,CHINA HIGH SPEED TRANS EQUIP,CYM,3560
285880,2019,20191231,326148.5270,HK0817039453,CHINA JINMAO HOLDINGS GROUP,HKG,6500
286054,2019,20191231,1232.8600,SI0031104290,TELEKOM SLOVENIA,SVN,4810
286059,2019,20191231,6442.0580,TW0001558005,ZENG HSING INDUSTRIAL CO LTD,TWN,3630
286282,2019,20191231,243699.1150,HK3377040226,SINO-OCEAN GROUP HOLDING LTD,HKG,6552
286303,2019,20191231,1684.5030,HRADPLRA0006,AD PLASTIK DD,HRV,3080
286346,2019,20191231,69729.0160,KYG826001003,SOHO CHINA LTD,CYM,6552
286420,2019,20191231,26280632.3510,KR7097950000,CJ CHEILJEDANG CORP,KOR,2040
286430,2019,20191231,24401.6230,KYG5264Y1089,KINGSOFT CO LTD,CYM,7372
286879,2019,20191231,391414.0000,ES0140609019,CAIXABANK SA,ESP,6020
286961,2019,20191231,7049.1000,FR0006174348,BUREAU VERITAS SA,FRA,8700
287168,2019,20191231,47226.4840,TW0003576005,UNITED RENEWABLE ENERGY CO,TWN,3674
287209,2019,20200331,2418.8000,GB00B4WFW713,LONDONMETRIC PROPERTY PLC,GBR,6798
287223,2019,20191231,99679570.0000,ID1000108103,JASA MARGA(INDONESIA HWY CO),IDN,4700
287294,2019,20191231,10672.8000,LU0251710041,CPI PROPERTY GROUP SA,LUX,6500
287412,2019,20191231,4835.7410,IT0004931058,MAIRE TECNIMONT SPA,ITA,1700
287427,2019,20191231,65950.5120,HK3808041546,SINOTRUK (HONG KONG) LTD,HKG,3713
287454,2019,20191231,40027.3150,BRB3SAACNOR6,B3 S.A.-BRASIL BOLSA BALCAO,BRA,6200
287496,2019,20190630,1113.0380,AU000000ORE0,OROCOBRE LTD,AUS,1000
287570,2019,20191231,22816.1140,TW0003532008,FORMOSA SUMCO TECH CORP,TWN,3674
287582,2019,20191231,9683.9330,TW0003708004,SWANCOR HOLDING CO LTD,TWN,2821
287597,2019,20191231,14931.3390,KYG2816P1072,DONGYUE GROUP LTD,CYM,2860
287686,2019,20191231,1528333.0000,CNE1000008M8,CHINA PACIFIC INS (GROUP) CO,CHN,6311
287706,2019,20191231,21757.0420,KYG9222R1065,UNI-PRESIDENT CHINA HLDG LTD,CYM,2000
287882,2019,20191231,133890296.0000,COC04PA00016,ECOPETROL SA,COL,2911
287946,2019,20191231,9020.6340,QA000A0NCQB1,AAMAL HOLDING,QAT,9997
288017,2019,20191231,6992.7760,TW0001773000,SHINY CHEMICAL INDUSTRIAL,TWN,2860
288153,2019,20191231,242677.0000,GB00BGXQNP29,PHOENIX GROUP HLDGS,GBR,6311
288651,2019,20191231,702.0240,TW0003623005,TRANSTOUCH TECHNOLOGY INC,TWN,3674
288653,2019,20191231,15292.0270,CNE1000009Y1,JINDUICHENG MOLYBDENUM CO LT,CHN,1000
288667,2019,20191231,66533.8030,MYL6888OO001,AXIATA GROUP BHD,MYS,4812
288674,2019,20191231,11919.4750,BRHYPEACNOR0,HYPERA SA,BRA,2834
288698,2019,20190930,14663.6100,ZAE000118279,PIONEER FOOD GROUP LTD,ZAF,2000
288799,2019,20191231,4831.1500,GB00B2QPKJ12,FRESNILLO PLC,GBR,1000
288839,2019,20191231,29564.6500,CNE100000BJ4,ZHEJIANG DAHUA TECHNOLOGY CO,CHN,3651
288970,2019,20191231,17692.6530,ES0127797019,EDP RENOVAVEIS SA,ESP,4991
288991,2019,20200331,213224.9000,KE1000001402,SAFARICOM PLC,KEN,4812
289073,2019,20191231,7868.1190,MX01BM1B0000,BOLSA MEXICANA DE VALORES,MEX,6200
289259,2019,20191231,35634.1000,FR0010613471,SUEZ SA,FRA,4941
289371,2019,20191231,5770780.5100,KR7011070000,LG INNOTEK CO LTD,KOR,3670
289453,2019,20191231,383572.4850,CNE100000CP9,CRRC CORPORATION LTD,CHN,3743
289561,2019,20191231,9540.8170,TW0006803000,ECOVE ENVIRONMENT CORP,TWN,4950
290445,2019,20191231,32843.8540,PLENEA000013,ENEA SA,POL,4911
290542,2019,20191231,9660.0000,SE0002626861,CLOETTA AB,SWE,2060
291185,2019,20191231,11430.2870,MX01AG050009,GRUPO ROTOPLAS S.A. DE C.V.,MEX,3080
291480,2019,20191231,4157.4020,SE0014186656,NETENT AB,SWE,7372
292041,2019,20191231,123323.5440,KYG215AT1023,CHINA ZHONGWANG HLDGS LTD,CYM,3334
292072,2019,20200331,190223.0000,ZAE000132577,VODACOM GROUP LTD,ZAF,4899
292438,2019,20191231,7098.0690,QA000A0Q5NE9,VODAFONE QATAR P.Q.S.C.,QAT,4812
292442,2019,20191231,282123.7560,CNE100000F20,BBMG CORP,CHN,3270
292680,2019,20200331,1377.1000,GB00BD7XPJ64,NEWRIVER REIT PLC,GGY,6798
292733,2019,20200331,514434.3000,INE274J01014,OIL INDIA LTD,IND,1311
292783,2019,20191231,269888.3710,CNE100000FN7,SINOPHARM GROUP CO,CHN,5122
292854,2019,20191231,102035.2000,CH0102484968,JULIUS BAER GRUPPE AG,CHE,6200
292961,2019,20191231,50290.0020,KYG981491007,WYNN MACAU LTD,CYM,7990
292995,2019,20191231,162496.9550,KYG720051047,POWERLONG REAL ESTATE HLDGS,CYM,6552
293139,2019,20191231,2206577.0000,KYG2119W1069,CHINA EVERGRANDE GROUP,CYM,6500
293169,2019,20191231,381771.8880,CNE100000HK9,CHINA MERCHANTS SECURITIES,CHN,6211
293177,2019,20191231,42126.1020,TW0003105003,WIN SEMICONDUCTORS CORP,TWN,3674
293194,2019,20191231,132020676.0000,KR7034730002,SK HOLDINGS CO LTD,KOR,9997
293282,2019,20191231,652244.8480,KYG5635P1090,LONGFOR GROUP HOLDINGS LTD,CYM,6552
293284,2019,20191231,21437.0000,MYL6012OO008,MAXIS BHD,MYS,4812
293408,2019,20191231,15546.4360,KYG781631059,SANY HEAVY EQUIPMENT INTL,CYM,3530
293530,2019,20191231,77650.0000,PLPGER000010,POLSKA GRUPA ENERGETYCZNA SA,POL,4911
293537,2019,20191231,3438.8470,TW0001762003,CHUNGHWA CHEMICAL SYNTHESIS,TWN,2834
293579,2019,20191231,5096.6520,BRFLRYACNOR5,FLEURY SA,BRA,2834
293771,2019,20190630,53450.2790,ZAE000248498,FORTRESS REIT LTD,ZAF,6798
293854,2019,20191231,11156.2290,TW0004919006,NUVOTON TECHNOLOGY CORP,TWN,3674
293933,2019,20191231,380567.9070,TH1027010004,INDORAMA VENTURES PCL,THA,2820
294220,2019,20200331,1829.0000,GB00B4YCDF59,TALKTALK TELECOM GROUP PLC,GBR,4899
294236,2019,20200430,828.5000,GB00B60BD277,SUPERDRY PLC,GBR,5600
294271,2019,20191231,13101.4050,FO0000000179,P/F BAKKAFROST HOLDING,FRO,2092
294282,2019,20191231,4776.6160,GB00B635TG28,ENQUEST PLC,GBR,1311
294309,2019,20200331,60011999.0000,JP3476480003,DAI-ICHI LIFE HOLDINGS INC,JPN,6311
294452,2019,20191231,20268.2340,BRJSLGACNOR2,JSL SA,BRA,4731
294508,2019,20191231,10401.1000,ES0109067019,AMADEUS IT GROUP SA,ESP,7370
294528,2019,20191231,3099.4000,GB00B62G9D36,CAPITAL & COUNTIES PROPERT,GBR,6500
294588,2019,20191231,6167.3160,CNE100000PH8,GLODON CO LTD,CHN,7372
294611,2019,20191231,312762272.0000,KR7032830002,SAMSUNG LIFE INSURANCE CO,KOR,6311
294722,2019,20200331,1075.7000,GB00BYZFZ918,SOPHOS GROUP PLC,GBR,7372
294760,2019,20191231,31485.3740,CNE100000PW7,SICHUAN KELUN PHARMA CO LTD,CHN,2834
294807,2019,20191231,8886.0000,FR0010908533,EDENRED SA,FRA,7389
294932,2019,20191231,570519.7930,TW0004938006,PEGATRON CORP,TWN,3670
294966,2019,20191231,41917.7650,PLTAURN00011,TAURON POLSKA ENERGIA SA,POL,4911
295000,2019,20190630,8158.0380,MYL5176TO001,SUNWAY REIT,MYS,6798
295113,2019,20191130,2293.2000,GB00B3MBS747,OCADO GROUP PLC,GBR,5961
295166,2019,20191231,1913706.2580,KR7128940004,HANMI PHARM CO LTD,KOR,2834
295305,2019,20191231,14213.5070,TW0004960000,CHI MEI MATERIALS TECH CORP,TWN,3674
295421,2019,20191231,22023.0000,DE000EVNK013,EVONIK INDUSTRIES AG,DEU,2800
295526,2019,20191231,21571.0000,DK0060252690,PANDORA AS,DNK,3911
295651,2019,20200331,5187.8830,SG2C32962814,MAPLETREE INDUSTRIAL TRUST,SGP,6798
295742,2019,20191231,11674.5640,TW0001789006,SCINOPHARM TAIWAN LTD,TWN,2834
295744,2019,20191231,85493.1170,KYG898431096,TPK HOLDING CO LTD,CYM,3679
295786,2019,20191231,47352.0000,NL0010545661,CNH INDUSTRIAL NV,NLD,3523
295866,2019,20191231,185553.0260,MX01AL1C0003,OHL MEXICO SAB DE CV,MEX,4700
295878,2019,20191231,2335.1350,TW0004979000,LUXNET CORP,TWN,3670
295951,2019,20191231,38863.0000,MYL5183OO008,PETRONAS CHEMICALS GROUP,MYS,2860
296000,2019,20191231,2420.2510,BH0006000044,ALUMINIUM BAHRAIN BSC,BHR,3334
296108,2019,20191231,39883.4000,AU000000SCG8,SCENTRE GROUP,AUS,6798
296248,2019,20191231,44857.9740,KYG215A81084,CHINA ZHENGTONG AUTO SVCS,CYM,5500
296250,2019,20190630,1313.4990,AU000000EPW7,ERM POWER LTD,AUS,4911
296254,2019,20190630,1825.8880,AU000000NXT8,NEXTDC LTD,AUS,7370
296288,2019,20191231,2581309.0000,JP3188220002,OTSUKA HOLDINGS CO LTD,JPN,2834
296348,2019,20191231,6719.2230,BMG6955J1036,PAX GLOBAL TECHNOLOGY LTD,BMU,3578
296432,2019,20191231,44848.9080,MX01MF010000,MINERA FRISCO SAB DE CV,MEX,1000
296458,2019,20191231,56640.0000,MX01GE0E0004,GENTERA SAB DE CV,MEX,6020
296697,2019,20191231,63295.1270,MX01VO000009,CONTROLADORA VUELA COMPANIA,MEX,4512
296812,2019,20191231,4549.1700,BRENATACNOR0,ENAUTA PARTICIPACOES SA,BRA,1311
296969,2019,20191231,1036928.0980,KR7020150009,ILJIN MATERIALS CO,KOR,3670
297009,2019,20200331,214967.0000,JP3220580009,CALBEE INC,JPN,2030
297130,2019,20191231,282114.1420,MXCFFU000001,FIBRA UNO ADMINISTRACION,MEX,6798
297140,2019,20191231,260570.5880,HK0000077468,FAR EAST HORIZON LTD,HKG,6172
297185,2019,20191231,13765.2000,DE000KGX8881,KION GROUP GMBH,DEU,3530
297222,2019,20191231,1514.3400,DE000A1H8BV3,NORMA GROUP SE,DEU,3580
297292,2019,20191231,24013.1080,KYG114741062,BIZLINK HOLDING INC,CYM,3679
297302,2019,20200331,9007.0730,SG2D18969584,MAPLETREE COMMERCIAL TRUST,SGP,6798
297352,2019,20190630,6000.2000,AU000000TWE9,TREASURY WINE ESTATES LTD,AUS,2084
297921,2019,20190630,5583.7000,AU000000SGR6,THE STAR ENTERTAINMENT GROUP,AUS,7990
297957,2019,20191231,208468.2730,ES0113307062,BANKIA SA,ESP,6020
297998,2019,20191231,32506.2220,KYG607441022,MGM CHINA HOLDINGS LTD,CYM,7990
298181,2019,20191231,3319.4330,ES0126775032,DISTRIBUIDORA INTERNACIONAL,ESP,5399
298207,2019,20191231,7038.4390,IT0003874101,PRADA SPA,ITA,2300
298256,2019,20191231,2601.8380,BMG454221059,HOEGH LNG HOLDING LTD,BMU,4400
298353,2019,20191231,25942.7820,CNE1000015M3,LOMON BILLIONS GROUP CO LTD,CHN,2890
298359,2019,20191231,141900.0000,MX01R0000006,BANREGIO GRUPO FINANCIERO,MEX,6020
298439,2019,20191231,71186.0000,HK0000083920,SUN ART RETAIL GROUP LTD,HKG,5399
298645,2019,20200331,1095290.2000,INE498L01015,L&T FINANCE HOLDINGS LTD,IND,6159
299191,2019,20191231,2743.4350,KYG522401010,KEE SONG BIO-TECH HOLDINGS,CYM,2836
308388,2019,20190630,5618.0000,NZCNUE0001S2,CHORUS LTD,NZL,4899
308890,2019,20191231,5812.5930,KYG2114R1103,CHINA FIRST CAPITAL GROUP,CYM,3714
308989,2019,20191231,1385.9780,TW0004152004,TAIWAN LIPOSOME CO LTD,TWN,2836
309587,2019,20191231,99769.0000,HK0000093390,HKT TRUST AND HKT LTD,HKG,4899
311301,2019,20191231,74048.6070,MX01LA040003,GRUPO LALA SAB DE CV,MEX,2020
311334,2019,20200331,65243.4000,KYG211461085,CHOW TAI FOOK JEWELLERY,CYM,3911
311374,2019,20191231,59723.1590,CNE100001336,BEIJING JINGNENG CLEAN ENE,CHN,4991
311391,2019,20191231,337864.0000,HK0000063609,SWIRE PROPERTIES LTD,HKG,6500
311617,2019,20191231,45750.9570,TW0003682001,ASIA PACIFIC TELECOM CO LTD,TWN,7370
